word_form	frequency	length
alkalmazkodniuk	1	15
szerkezetváltásnak	1	18
fordulnak	1	9
kiszervezése	1	12
bezárása	1	8
létszámcsökkentés	1	17
fúzió	1	5
felvásárlás	1	11
szerkezetátalakulás	1	19
végbemegy	1	9
képességeivel	1	13
fokozódna	1	9
típusai	1	7
következménye	1	13
egyfajta	1	8
egyesülése	1	10
középvállalkozásokra	1	20
vállalatcsoportokkal	1	20
figyelemben	1	11
részesülniük	1	12
szerkezetváltásokat	1	19
kikényszerítő	1	13
elmélyítése	1	11
okozza	1	6
alkalmazottaikat	1	16
felkészíteni	1	12
szerkezetátalakítási	1	20
folyamatokra	1	12
költségét	1	9
megállapítva	1	12
célkitűzéseivel	1	15
ítli	1	4
tanulásra	1	9
életük	1	6
megújulás	1	9
ölt	1	3
értékteremtéshez	1	16
életszínvonal	1	13
végigkísérésében	1	16
teremtésével	1	12
alkalmazkodást	1	14
képzéseken	1	10
előkészítésükben	1	16
felkutatásában	1	14
aktivitási	1	10
kihasználva	1	11
kipróbálni	1	10
vágyó	1	5
tudható	1	7
előrelátással	1	13
felelősségteljesen	1	18
cselekvő	1	8
elsajátítását	1	13
tudva	1	5
továbbképzésekből	1	17
kidolgozniuk	1	12
képzésre	1	8
szakképesítéseket	1	17
javításáért	1	11
erm	1	3
forrást	1	7
hozzáférhetők	1	13
transzverzális	1	14
munkakörnyezete	1	15
szerkezetváltásoknak	1	20
jelenteniük	1	11
visszalépéssel	1	14
veszteséggel	1	12
előkészítik	1	11
szakszervezetekkel	1	18
alkalmazottaik	1	14
felkészülnek	1	12
ritkán	1	6
megmentése	1	10
jövedelmezőség	1	14
elbocsátások	1	12
árán	1	4
tisztán	1	7
nyugdíjalapokból	1	16
részvényalapokból	1	17
többletbevétel	1	14
erkölcstelen	1	12
rabló	1	5
élnie	1	5
közvetítés	1	10
következményeik	1	15
dokumentumukban	1	15
változásokhoz	1	13
abszolút	1	8
szükségként	1	11
jelenik	1	7
versenyképesek	1	14
maradni	1	7
véleményéhez	1	12
versenyképességén	1	17
képességén	1	10
megőrzésén	1	10
kezelésén	1	9
előmozdítója	1	12
cégalapítási	1	12
keresését	1	9
magának	1	7
koordinálással	1	14
összehangoltabb	1	15
societas	1	8
képesítő	1	8
bizonyítvány	1	12
vállalatpolitika	1	16
különösem	1	9
visszairányítása	1	16
szerkezetváltáson	1	17
felkészülési	1	12
szerkezetváltásra	1	17
sokszor	1	7
elhanyagolt	1	11
előkészítésében	1	15
előkészítésére	1	14
láthatók	1	8
tervezhető	1	10
politikáinak	1	12
növekedéskiigazítási	1	20
tartalékalap	1	12
támogathassák	1	13
anyagilag	1	9
átment	1	6
elhelyezkedése	1	14
egyedüli	1	8
kisés	1	5
tervében	1	8
folyamatra	1	10
kiváltképpen	1	12
befektet	1	8
szakképzésbe	1	12
képzésbe	1	8
tercier	1	7
formáin	1	7
átesett	1	7
szerkezetváltása	1	16
kategóriákban	1	13
felettiek	1	9
akadályainak	1	12
dimenziót	1	9
áttérését	1	9
lakosságra	1	10
veszélyes	1	9
tevékenységeit	1	14
alvállalkozóként	1	16
középvállalkozásokat	1	20
patológiás	1	10
pszichés	1	8
zavarok	1	7
figyelhetők	1	11
halálozási	1	10
elbocsátást	1	11
munkavállalókénál	1	17
vetületére	1	10
dimenzióját	1	11
elítéli	1	7
előnyugdíjazását	1	16
életkorukból	1	12
adódóan	1	7
foglalkoztathatók	1	17
kompetenciájuk	1	14
elvesztésével	1	13
munkaerőhiány	1	13
abszurd	1	7
követhetőségét	1	14
költsék	1	7
vehessék	1	8
termelésüket	1	12
részesülhessenek	1	16
kötelezhetők	1	12
támogatásturizmus	1	17
követniük	1	9
tekintettek	1	11
létszámcsökkentésről	1	20
tanácsról	1	9
tájékoztatójából	1	16
tárgyalást	1	10
esetre	1	6
beterjesztéséhez	1	16
európán	1	7
elősegítésében	1	14
említést	1	8
munkáról	1	8
találjanak	1	10
szellemének	1	11
nykm	1	4
foglalkoztatáshoz	1	17
irányítsák	1	10
elkerülhető	1	11
meggyengült	1	11
könnyítsék	1	10
torzítják	1	9
hagyományaiknak	1	15
állampolgárságtól	1	17
dolgozókkal	1	11
támaszkodhatnak	1	15
szakképesítést	1	14
szakképesítések	1	15
átképzést	1	9
szerepvállalásukat	1	18
témát	1	5
bejussanak	1	10
kössenek	1	8
továbbgyűrűző	1	13
felmérésével	1	12
partnereit	1	10
vezessenek	1	10
devenues	1	8
courant	1	7
immédiats	1	9
économies	1	9
concevoir	1	9
manières	1	8
brefs	1	5
délais	1	6
intersectorielles	1	17
tertiarisation	1	14
visibles	1	8
occidentale	1	11
touchent	1	8
orientale	1	9
opèrent	1	7
externalisation	1	15
effectif	1	8
catégories	1	10
interdépendants	1	15
nécessité	1	9
titrée	1	6
accompagner	1	11
aborde	1	6
problèmes	1	9
associés	1	8
négatives	1	9
ceux	1	4
relatifs	1	8
longtemps	1	9
développe	1	9
joué	1	4
sidérurgie	1	10
navale	1	6
textile	1	7
démontré	1	8
suffisants	1	10
réfléchir	1	9
concerner	1	9
difficulté	1	10
sectoriels	1	10
constitués	1	10
contribuent	1	11
faudra	1	6
bonne	1	5
industrielle	1	12
défis	1	5
posés	1	5
rapidité	1	8
affectent	1	9
proactive	1	9
placer	1	6
responsabilités	1	15
partagées	1	9
pouvoirs	1	8
publics	1	7
adaptabilité	1	12
requièrent	1	10
fondés	1	6
claires	1	7
législatifs	1	11
contractuels	1	12
compris	1	7
remettre	1	8
biais	1	5
liens	1	5
considérer	1	10
doive	1	5
législatif	1	10
regretter	1	9
manque	1	6
reste	1	5
malheureusement	1	15
quelques	1	8
près	1	4
vous	1	4
concrétisation	1	14
sortie	1	6
ajustement	1	10
payer	1	5
chocs	1	5
imprévus	1	8
régional	1	8
encadrée	1	8
renforcé	1	8
passe	1	5
comités	1	7
diverses	1	8
rendant	1	7
victimes	1	8
attentions	1	10
premiers	1	8
bénéficiaires	1	13
accordées	1	9
suivis	1	6
formations	1	10
fiscaux	1	7
intervenir	1	10
synonymes	1	9
reculs	1	6
perte	1	5
soucieux	1	8
chacune	1	7
tirer	1	5
bennahmias	1	10
spautz	1	6
változtassa	1	11
körének	1	7
kiterjesztésére	1	15
eredetmegjelölésének	1	20
összetévesztésétől	1	18
megjelöléssel	1	13
amelyről	1	8
bizonyított	1	11
nemzedéknyi	1	11
időtartamnak	1	12
tekintett	1	9
megkülönböztetik	1	16
kategóriájú	1	11
termékektől	1	11
világháborút	1	12
megtestesítő	1	12
korszakhatárnak	1	15
világháború	1	11
jegyzéket	1	9
jegyzéknek	1	10
eredetmegjelölésként	1	20
jelzésként	1	10
vételekor	1	9
oemként	1	7
ofjként	1	7
nevekkel	1	8
indokolással	1	12
ítél	1	4
késedelmének	1	12
kifogás	1	7
határidőről	1	11
vétel	1	5
elbírálni	1	9
elbírálási	1	10
szakaszokra	1	11
tagolódik	1	9
szempontjainak	1	14
hirdetmény	1	10
közzételi	1	9
számával	1	8
leírás	1	6
jelzéseinek	1	11
leírásnak	1	9
előírás	1	7
logói	1	5
bevonjuk	1	8
használatába	1	12
tévessze	1	8
tanúsítvánnyal	1	14
rövidítések	1	11
nehogy	1	6
származása	1	10
összetéveszthető	1	16
kihirdetésének	1	14
szabhatnak	1	10
szankciókat	1	11
termékleírásában	1	16
kiszabása	1	9
határozataival	1	14
fellebbezéssel	1	14
megszerző	1	9
engedélyével	1	12
termékeken	1	10
használatához	1	13
szövetségnek	1	12
megszerezte	1	11
komitológiai	1	12
túlbonyolítani	1	14
helyettesíteni	1	14
accorde	1	7
particulière	1	12
facultatives	1	12
enregistrer	1	11
offre	1	5
particuliers	1	12
désigne	1	7
reconnue	1	8
agir	1	4
jouissant	1	9
spécialité	1	10
garantie	1	8
régie	1	5
mode	1	4
traditionnel	1	12
distinct	1	8
tandis	1	6
jusqu	1	5
beaucoup	1	8
aient	1	5
enregistrées	1	12
ajouter	1	7
consommateurs	1	13
élevés	1	6
tour	1	4
semblables	1	10
renvoyé	1	7
cependant	1	9
arbitrage	1	9
nécessairement	1	14
délai	1	5
rapproché	1	9
kiemelje	1	8
megújításáról	1	13
megkezdő	1	8
hatóságaitól	1	12
elfogadásáról	1	13
láthatják	1	9
teljesítéséről	1	14
célkitűzésekre	1	14
részesülnie	1	11
richest	1	7
satisfactory	1	12
boost	1	5
eight	1	5
marshall	1	8
nauru	1	5
tuvalu	1	6
licensed	1	8
indian	1	6
ocean	1	5
shortly	1	7
pohnpei	1	7
eez	1	3
secretariat	1	11
alternatively	1	13
advice	1	6
allocate	1	8
vms	1	3
ffa	1	3
embark	1	6
seaman	1	6
hopes	1	5
reviewed	1	8
thirdcountry	1	12
urges	1	5
declared	1	8
signing	1	7
csendesóceán	1	12
nyugati	1	7
fekvő	1	5
szigetországokkal	1	17
mikronéziával	1	13
kötöttek	1	8
hároméves	1	9
megállapodással	1	15
hasonlít	1	8
megállapodáshoz	1	15
horogsoros	1	10
vizeken	1	7
hajónként	1	9
foghatnak	1	9
fogás	1	5
tonnánként	1	10
összköltsége	1	12
táblázatban	1	11
bemutatásra	1	11
tizedesig	1	9
tipikusak	1	9
félúton	1	7
megközelítéseit	1	15
felelősségteljes	1	16
kidolgoz	1	8
elköltésére	1	11
eljárásaira	1	11
fejleménynek	1	12
pár	1	3
megítélni	1	9
kizárólagossági	1	15
záradék	1	7
lobogó	1	6
mikronéziában	1	13
tevékenykedjenek	1	16
átvezetését	1	11
vállalatokba	1	12
kivitelének	1	11
alapjai	1	7
elgondolkoztató	1	15
értettek	1	8
mikronéziának	1	13
származna	1	9
mértékétől	1	10
ígérete	1	7
essék	1	5
tonhal	1	6
faj	1	3
emlősök	1	7
teknősök	1	8
madarak	1	7
cápák	1	5
bekerülhetnek	1	13
halfogásba	1	10
augusztusában	1	13
nyugat	1	6
középcsendesóceáni	1	18
sárgaúszójú	1	11
túlhalászták	1	12
problémás	1	9
halászhajók	1	11
előnyökre	1	9
megvizsgálása	1	13
kompenzációval	1	14
elszámoltake	1	12
előmozdítjae	1	12
seychelleszigeteken	1	19
lejártát	1	8
meghosszabbításra	1	17
jegyzőkönyvről	1	14
kiderítése	1	10
beépíteni	1	9
unanimity	1	9
exceeds	1	7
tons	1	4
exceeding	1	9
yearly	1	6
federate	1	8
ill	1	3
timed	1	5
konzerváló	1	10
halfeldolgozó	1	13
hatáselemzésről	1	15
keretéről	1	9
gyengén	1	7
előretekintő	1	12
jelentésről	1	11
használati	1	10
jogával	1	7
stratégiájára	1	13
beillesztése	1	12
szakpolitikákba	1	15
cardiffi	1	8
mérlege	1	7
tavaszi	1	7
ülésszaka	1	9
reformprogramra	1	15
reformprogram	1	13
áttekintése	1	11
válaszolnak	1	11
kihívására	1	10
kormányzást	1	11
sikeréért	1	9
időzített	1	9
előfeltétel	1	11
újító	1	5
szellemű	1	8
lemaradásban	1	12
japán	1	5
fejenkénti	1	10
befektetésével	1	14
lakosa	1	6
felzárkózás	1	11
növelnie	1	8
befektetéseit	1	13
ráfordításaikat	1	15
előfizetők	1	10
megduplázódott	1	14
ellátottsága	1	12
sűrűn	1	5
összpontosul	1	12
végzettségű	1	11
nemű	1	4
hozzáférni	1	10
médiumokhoz	1	11
tanulók	1	7
hozzáférnek	1	11
médiában	1	8
megjegyezvén	1	12
köréhez	1	7
egységesülő	1	11
erőforrásai	1	11
elérhesse	1	9
frekvenciával	1	13
élvezzen	1	8
interferenciával	1	16
technológiákba	1	14
hozzájáruljanak	1	15
kidolgozásához	1	14
juttatásához	1	12
tudáshoz	1	8
szabadságának	1	13
kritériumokká	1	13
lisszabon	1	9
fejlődjön	1	9
tudástermeléshez	1	16
kialakulni	1	10
hanyatlás	1	9
bekövetkezni	1	12
fogyasztóinak	1	13
tekintse	1	8
előállítóinak	1	13
résztvevőivé	1	12
előremutató	1	11
közleményhez	1	12
fogalomként	1	11
foglalnia	1	9
meghatározásait	1	15
legkönnyebb	1	11
informatikával	1	14
jogszabálynak	1	13
semlegességen	1	13
helyezzenek	1	11
szolgáltatásaiban	1	17
egészségügyben	1	14
megkönnyítheti	1	14
növelésében	1	11
iktbefektetések	1	15
versenytársainkhoz	1	18
teljesítménybeli	1	16
lemaradásunk	1	12
világhatalommá	1	14
politikájának	1	13
alapozza	1	8
ponttal	1	7
tükrözze	1	8
tevékenységében	1	15
közigazgatásban	1	15
életében	1	8
megteremtésében	1	15
annyira	1	7
i2010t	1	6
iktkezdeményezései	1	18
terének	1	7
végbemenő	1	9
fejlődéstől	1	11
véghezvinni	1	11
megkívánja	1	10
kiaknázásában	1	13
megjelenésének	1	14
károsak	1	7
gátolhatják	1	11
származzon	1	10
versenyből	1	10
tűzzék	1	6
rugalmasságát	1	13
egyszerűségét	1	13
kiigazítását	1	12
igényeknek	1	10
létrehozásába	1	13
berendezésekbe	1	14
hálózatokba	1	11
tölthessenek	1	12
felgyorsítására	1	15
előnyöknek	1	10
készek	1	6
érzik	1	5
kellőképp	1	9
vezeték	1	7
felhasználóknak	1	15
email	1	5
címük	1	5
válthassanak	1	12
szolgáltatót	1	12
társadalmába	1	12
elkötelezte	1	11
eszmei	1	6
eszközének	1	10
alkotói	1	7
kalóztartalmak	1	14
tartalomfejlesztés	1	18
szabadalommal	1	13
tartalmakkal	1	12
mozdítsa	1	8
enisa	1	5
világszervezettel	1	17
térjen	1	6
elővigyázatosság	1	16
fogyasztóvédelem	1	16
gyermekkor	1	10
szabadsága	1	10
televíziós	1	10
műsorszolgáltató	1	16
tv	1	2
határok	1	7
társadalommá	1	12
egymásba	1	8
médiavilághoz	1	13
megállapításánál	1	16
korszerűsítésnek	1	16
helyezésével	1	12
közelítéssel	1	12
bizonyították	1	13
hasznosságukat	1	14
pótolhatatlan	1	13
ismerni	1	7
euronewshoz	1	11
piacalapú	1	9
szabályozók	1	11
játékszerévé	1	12
frekvenciát	1	11
szabályozni	1	11
gondos	1	6
elemzésen	1	9
kijavításán	1	11
beavatkozástól	1	14
szabadságot	1	11
3g	1	2
frekvenciákról	1	14
tendereken	1	10
árak	1	4
lelassulásához	1	14
megismétlődését	1	15
frekvenciaszektorok	1	19
harmonizációja	1	14
könnyebb	1	8
irányulnia	1	10
ekormányzati	1	12
megalkotása	1	11
tudatosságának	1	14
mozdítsák	1	9
szólásszabadságot	1	17
versenypolitikának	1	18
iparát	1	6
kezdettől	1	9
megoldásként	1	12
alkották	1	8
versenyszabályok	1	16
többiek	1	7
semlegesnek	1	11
keretirányelv18	1	15
elemként	1	8
analitikus	1	10
áttekintést	1	11
erősségeiről	1	12
pontjairól	1	10
ráfordítások	1	12
iktipar	1	7
iktn	1	4
innovációk	1	10
szoftverfejlesztés	1	18
webes	1	5
architektúrái	1	13
versenyelőnyének	1	16
innovációnak	1	12
cip	1	3
támogatásához	1	13
munkahelyeknek	1	14
bérszínvonalú	1	13
elvándorlásának	1	15
szintjeinek	1	11
terjesszenek	1	12
hatáselemzést	1	13
iktiparág	1	9
erőteljesebb	1	12
euszinten	1	9
ngn	1	3
hírközlés	1	9
keretszabályozásának	1	20
felülvizsgálatakor	1	18
következetesebb	1	15
szabványokban	1	13
keressenek	1	10
nagyvállalatok	1	14
kutatóintézetek	1	15
hálózattá	1	9
szervezésére	1	12
bővítésére	1	10
reformprogramjaik	1	17
fogalmazzák	1	11
előrelépésekről	1	15
mutatóinak	1	10
alakulásáról	1	12
hasznosságáról	1	14
eldönteni	1	9
mennyiben	1	9
állampolgárhoz	1	14
mobilizálni	1	11
áthidalásával	1	13
érdemi	1	6
indíthassanak	1	13
diskurzust	1	10
pluralizmust	1	12
részeseivé	1	10
folytathassák	1	13
funkciójuk	1	10
védelmezőiként	1	14
platformjaihoz	1	14
hangsúlyozását	1	14
állampolgárokra	1	15
adózásra	1	8
egészségügyre	1	13
fedezetre	1	9
nyugdíjakra	1	11
elősegítsék	1	11
állampolgároknak	1	16
akadálymentes	1	13
letelepedését	1	13
változtatásokra	1	15
képességekre	1	12
európaiaknak	1	12
működtetéséhez	1	14
kezdeményezzenek	1	16
iktképességek	1	13
tudatosságnak	1	13
csatornákon	1	11
lehetőségekkel	1	14
kapcsolatosban	1	14
vázolva	1	7
adminisztráció	1	14
iktre	1	5
szerkezetben	1	12
elöregedés	1	10
univerzális	1	11
elvére	1	6
helytől	1	7
időtől	1	6
polgárának	1	10
adatokhoz	1	9
hozzáféréshez	1	13
műveltség	1	9
öregedés	1	8
egyenetlenségek	1	15
kori	1	4
chartájáról	1	11
akarata	1	7
állampolgárt	1	12
zárhassanak	1	11
szolgáltatásaiból	1	17
információbiztonság	1	19
garantálnia	1	11
tartalmakba	1	11
kommunikációba	1	14
elszigeteltsége	1	15
megszűnjön	1	10
megvan	1	6
gyarapodáshoz	1	13
iktinnováció	1	12
hatványozott	1	12
szenvedő	1	8
alanya	1	6
exceptionally	1	13
probability	1	11
presumably	1	10
look	1	4
ourselves	1	9
pursue	1	6
predicting	1	10
offhand	1	7
fairly	1	6
undergo	1	7
upheaval	1	8
try	1	3
estimate	1	8
maintains	1	9
competitors	1	11
improves	1	8
neckandneck	1	11
moving	1	6
phone	1	5
internetbased	1	13
forth	1	5
undertakings	1	12
allpervasive	1	12
evolve	1	6
tins	1	4
describe	1	8
warn	1	4
sellby	1	6
phones	1	6
automatically	1	13
switch	1	6
silent	1	6
cinemas	1	7
portable	1	8
keys	1	4
wallet	1	6
complain	1	8
forgotten	1	9
factories	1	9
offices	1	7
smart	1	5
anywhere	1	8
prospects	1	9
expect	1	6
forwardlooking	1	14
rearview	1	8
mirror	1	6
presentday	1	10
plenty	1	6
emphatically	1	12
neutral	1	7
legislating	1	11
users	1	5
privacy	1	7
illegal	1	7
pervade	1	7
everyday	1	8
aware	1	5
store	1	5
correctly	1	9
userfriendliness	1	16
feel	1	4
easy	1	4
advantageous	1	12
engine	1	6
save	1	4
illustrated	1	11
dematerialisation	1	17
manufactured	1	12
immaterialisation	1	17
amaterialisation	1	16
replacement	1	11
virtual	1	7
videoconferencing	1	17
wake	1	4
simultaneously	1	14
pending	1	7
wireless	1	8
treats	1	6
extreme	1	7
caution	1	7
rspg	1	4
philosophical	1	13
owns	1	4
concentration	1	13
speculation	1	11
owners	1	6
happened	1	8
guided	1	6
service	1	7
user	1	4
wealth	1	6
sidelining	1	10
anyone	1	6
gearing	1	7
hírközlő	1	8
keretszabályozásáról	1	20
dizájn	1	6
technológiára	1	13
elemzésével	1	11
képessé	1	7
kibontakoztatására	1	18
beazley	1	7
jolanta	1	7
dičkutė	1	7
bernat	1	6
marí	1	4
matteo	1	6
salvini	1	7
képzettségi	1	11
szinttől	1	8
rétegtől	1	8
hatóságokban	1	12
telekommunikáció	1	16
hasznosítaniuk	1	14
nemre	1	5
korra	1	5
tennének	1	8
alapelvével	1	11
megoldásokra	1	12
magánbefektetésre	1	17
partnersége	1	11
óva	1	3
int	1	3
kedv	1	4
hiányától	1	9
ebbt	1	4
programjai	1	10
felkutatása	1	11
stratégiára	1	11
programjára	1	11
tervére	1	7
energiatermékek	1	15
adóztatási	1	10
átszervezéséről	1	15
mutattak	1	8
önellátóvá	1	10
keverékével	1	11
energiafüggőségének	1	19
minimalizálva	1	13
életciklusának	1	14
áshatja	1	7
élelmezési	1	10
önellátás	1	9
energetika	1	10
körültekintőnek	1	15
versenykeretek	1	14
meghatározásakor	1	16
európának	1	9
üvegházhatással	1	15
energiatakarékos	1	16
felmelegedésre	1	14
felmérése	1	9
kőolaj	1	6
földgázkészletek	1	16
csökkennek	1	10
olajtermelés	1	12
olajárak	1	8
emelkedni	1	9
sürgetően	1	9
takarékosabb	1	12
távolságok	1	10
lerövidítése	1	12
interdiszciplináris	1	19
energiatermelést	1	16
szabványosítást	1	15
helyben	1	7
rohamosan	1	9
iparosodó	1	9
kőolajkészlete	1	14
kulcstényezője	1	14
függését	1	8
őshonos	1	7
kultúrnövények	1	14
gyapot	1	6
visszaesett	1	11
eltűnőben	1	9
hathat	1	6
munkanélküliséggel	1	18
munkahelyeire	1	13
élénkítése	1	10
művelt	1	6
művelés	1	7
elkezdése	1	9
célértékének	1	12
üzemanyaghoz	1	12
széndioxid	1	10
egyenértéknek	1	13
fogyasztási	1	11
ajánlatos	1	9
támaszkodik	1	11
üzemanyagadó	1	12
mentesítésekre	1	14
adóztatásáról	1	13
megkönnyít	1	10
üzemanyagcélú	1	13
vámnak	1	6
gyakorolhat	1	11
biodiverzitásra	1	15
talajban	1	8
erőforrásokra	1	13
termesztés	1	10
kiterjeszti	1	11
vetésforgót	1	11
talajtermékenység	1	17
energianyerés	1	13
melléktermékekben	1	17
gyapjú	1	6
trágya	1	6
vágóhídi	1	8
potenciált	1	10
erdőgazdálkodókat	1	17
felhasználásairól	1	17
termelésről	1	11
energiákról	1	11
ágazatnak	1	9
elválasztás	1	11
energianövény	1	13
pihentetéses	1	12
földművelés	1	11
megteremtette	1	13
potenciállal	1	12
cukornövényekből	1	16
magvú	1	5
hulladékolajokból	1	17
fahulladékokból	1	15
fűtése	1	6
fahulladékok	1	12
elégetése	1	9
erőműben	1	8
kilátások	1	9
energiamixében	1	14
célérték	1	8
bulgária	1	8
románia	1	7
csatlakoznak	1	12
euhoz	1	5
alapjaiból	1	10
kapják	1	6
megkapni	1	8
erőforrásaikat	1	14
növénykultúrákból	1	17
kihasználási	1	12
legvalószínűbben	1	16
biomasszának	1	12
energiakereslet	1	15
kielégítéséhez	1	14
garantálásához	1	14
élelmiszerellátásnak	1	20
erdőgazdasági	1	13
számbavételét	1	13
legérdekesebb	1	13
euszerte	1	8
másutt	1	6
megvalósítsák	1	13
hajtsa	1	6
energiapolitikai	1	16
élvezhessék	1	11
vállalkozási	1	12
fajtáira	1	8
írnak	1	5
fogyasztóknak	1	13
előnyeiről	1	10
hozzájárulásáról	1	16
fogalmaznak	1	11
elvégzésének	1	12
feltárására	1	11
termesztésre	1	12
növényeknek	1	11
viszonyai	1	9
kiválasztásában	1	15
hasznosítását	1	13
előállításához	1	14
nyersanyagoknak	1	15
energiának	1	10
ágazatában	1	10
fejlesztések	1	12
erőteljes	1	9
termelésből	1	11
teljesítsék	1	11
politikája	1	10
bioüzemanyagtermelés	1	20
megszűnjék	1	10
kitűzését	1	9
felülvizsgálatától	1	18
szűkössé	1	8
nyersanyagforrásokra	1	20
piacgazdasági	1	13
döntéseknek	1	11
fejlesztéseknek	1	15
történniük	1	10
lévők	1	5
nehézséggel	1	11
kihasználásakor	1	15
vezethessenek	1	13
drágulásához	1	12
versenyhelyzet	1	14
kapreformban	1	12
megállapítottaknak	1	18
beültetett	1	10
euróról	1	7
hektárnyi	1	9
támogatásképes	1	14
bővítse	1	7
válasszák	1	9
anaerob	1	7
degradáció	1	10
biogáz	1	6
áttérjenek	1	10
kultúrákra	1	10
racionális	1	10
akadályait	1	10
saps	1	4
növénytermesztési	1	17
phasingin	1	9
kapcsolódjon	1	12
választani	1	10
sapsrendszertől	1	15
kultúráknak	1	11
kiigazításokat	1	14
közpénzből	1	10
kiküszöbölhető	1	14
elkerüljék	1	10
intenzívvé	1	10
válását	1	7
terhelése	1	9
maradványokkal	1	14
szerekkel	1	9
kimerítése	1	10
szennyezése	1	11
adaptálása	1	10
arányosan	1	9
feldolgozóüzemek	1	16
építésére	1	9
hitelprogramokat	1	16
hasznait	1	8
megfelelésre	1	12
termékszabványok	1	16
átdolgozása	1	11
invazívnak	1	10
növényfajok	1	11
ellenőrizetlen	1	14
gátló	1	5
bioalapú	1	8
anyagtermelés	1	13
biodiverzitást	1	14
talajt	1	6
vizet	1	5
levegőt	1	7
bekövetkezzék	1	13
adatbázis	1	9
életciklushasznait	1	18
életcikluselemzések	1	19
bioenergiákra	1	13
elterjesztését	1	14
